symbol,timeframe,slice_combination,regime,regime_symbol,diagnostic_status,regime_window_rows,slice_n,slice_mean_ret_costadj,slice_win_rate,slice_t_stat_nw,slice_p_value_nw,slice_pass,baseline_mean_ret_costadj,excess_vs_baseline,best_parent_filter,best_parent_mean_ret_costadj,excess_vs_best_parent,bin_mode
DUK,1d,cross_USO_state_slope=downtrend + cross_TLT_state_slope=uptrend + state_ext=neutral,bear,USO,ok,1237,138,0.0076027017647953,0.6666666666666666,2.183362420162142,0.0290091311197611,True,0.0013114018414204,0.0062912999233749,cross_TLT_state_slope=uptrend + state_ext=neutral,0.0066222092964083,0.0009804924683869,rolling
DUK,1d,cross_USO_state_slope=downtrend + cross_TLT_state_slope=uptrend + state_ext=neutral,neutral,USO,ok,2135,122,0.0074423392372815,0.6475409836065574,2.4817934582723367,0.0130723021719294,True,0.0018242868610722,0.0056180523762093,cross_USO_state_slope=downtrend + cross_TLT_state_slope=uptrend,0.0058992766989802,0.0015430625383012,rolling
DUK,1d,cross_USO_state_slope=downtrend + cross_TLT_state_slope=uptrend + state_ext=neutral,regime_warmup,USO,ok,199,0,,,,,False,0.0038247424446071,,state_ext=neutral,0.004540020955249,,rolling
EQIX,1d,cross_USO_state_slope=downtrend + cross_TLT_state_slope=uptrend + state_ext=stretched_down,all,USO,ok,5022,201,0.0204179496642542,0.6517412935323383,3.1921378047556224,0.0014122393809288,True,0.0041457592421454,0.0162721904221087,cross_TLT_state_slope=uptrend + state_ext=stretched_down,0.0173659779994951,0.003051971664759,rolling
EQIX,1d,cross_USO_state_slope=downtrend + cross_TLT_state_slope=uptrend + state_ext=stretched_down,bull,USO,ok,1451,2,-0.0017974893588564,0.5,-0.2254179054607863,0.8216541835233637,False,0.0022854475244325,-0.0040829368832889,cross_TLT_state_slope=uptrend + state_ext=stretched_down,0.0149752131758676,-0.0167727025347241,rolling
EQIX,1d,cross_USO_state_slope=downtrend + cross_TLT_state_slope=uptrend + state_ext=stretched_down,bear,USO,ok,1237,121,0.0305967156515881,0.7024793388429752,3.581143155759186,0.000342094138944,True,0.0060856043589197,0.0245111112926683,cross_TLT_state_slope=uptrend + state_ext=stretched_down,0.0264061705720986,0.0041905450794894,rolling
EQIX,1d,cross_USO_state_slope=downtrend + cross_TLT_state_slope=uptrend + state_ext=stretched_down,neutral,USO,ok,2135,78,0.005197439325521,0.5769230769230769,0.7796890856889652,0.435573904652291,False,0.0034040100943182,0.0017934292312028,cross_TLT_state_slope=uptrend + state_ext=stretched_down,0.0081924794806542,-0.0029950401551331,rolling
EQIX,1d,cross_USO_state_slope=downtrend + cross_TLT_state_slope=uptrend + state_ext=stretched_down,regime_warmup,USO,ok,199,0,,,,,False,0.013609871420853,,state_ext=stretched_down,0.0247820217182536,,rolling
EQIX,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=uptrend + state_ext=stretched_down,all,USO,ok,5022,207,0.0202124824169468,0.642512077294686,3.032940623682156,0.0024218324713216,True,0.0041457592421454,0.0160667231748014,cross_TLT_state_slope=uptrend + state_ext=stretched_down,0.0173659779994951,0.0028465044174517,rolling
EQIX,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=uptrend + state_ext=stretched_down,bull,USO,ok,1451,8,0.0483137748735121,0.875,2.9768949531051185,0.0029118376115362,False,0.0022854475244325,0.0460283273490796,cross_TLT_state_slope=uptrend + state_ext=stretched_down,0.0149752131758676,0.0333385616976444,rolling
EQIX,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=uptrend + state_ext=stretched_down,bear,USO,ok,1237,123,0.030705418390693,0.6910569105691057,3.40643630260211,0.0006581690651628,True,0.0060856043589197,0.0246198140317732,cross_TLT_state_slope=uptrend + state_ext=stretched_down,0.0264061705720986,0.0042992478185943,rolling
EQIX,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=uptrend + state_ext=stretched_down,neutral,USO,ok,2135,76,0.0002724631482192,0.5394736842105263,0.0341271722146415,0.972775740807196,False,0.0034040100943182,-0.0031315469460989,cross_TLT_state_slope=uptrend + state_ext=stretched_down,0.0081924794806542,-0.0079200163324349,rolling
EQIX,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=uptrend + state_ext=stretched_down,regime_warmup,USO,ok,199,0,,,,,False,0.013609871420853,,cross_USO_state_ext=stretched_down + state_ext=stretched_down,0.0268378957348975,,rolling
ETN,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up + state_ext=stretched_down,all,USO,ok,5022,293,0.0139108823159156,0.6245733788395904,2.6133641212890195,0.0089655726345234,True,0.0036449117285847,0.0102659705873309,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up,0.0115239894447217,0.0023868928711939,rolling
ETN,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up + state_ext=stretched_down,bull,USO,ok,1451,6,-0.0110608856090305,0.3333333333333333,-1.2123303992721464,0.2253859317370343,False,-3.764065748035377e-05,-0.0110232449515502,state_ext=stretched_down,0.0001084746720433,-0.0111693602810739,rolling
ETN,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up + state_ext=stretched_down,bear,USO,ok,1237,187,0.0179058342769498,0.6256684491978609,2.4217395148495307,0.0154464182102436,True,0.0040237433158603,0.0138820909610894,cross_TLT_state_ext=stretched_up + state_ext=stretched_down,0.0135738418039423,0.0043319924730075,rolling
ETN,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up + state_ext=stretched_down,neutral,USO,ok,2135,100,0.0079386282242785,0.64,1.1590387616405864,0.2464403855691372,False,0.0053749058524287,0.0025637223718497,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up,0.0101330171910331,-0.0021943889667546,rolling
ETN,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up + state_ext=stretched_down,regime_warmup,USO,ok,199,0,,,,,False,0.009580747830663,,cross_TLT_state_ext=stretched_up,0.0132963943592941,,rolling
GD,1d,state_ext=neutral + state_slope=uptrend + state_vol=high_vol,all,GD,ok,5022,85,0.018099680441354,0.7647058823529411,4.6996615135083415,2.605930539356649e-06,True,0.0025305405282433,0.0155691399131107,state_ext=neutral + state_vol=high_vol,0.0075374895649733,0.0105621908763807,rolling
GD,1d,state_ext=neutral + state_slope=uptrend + state_vol=high_vol,bull,GD,ok,2370,34,0.0190021994722707,0.7647058823529411,4.637191823073131,3.531746202600772e-06,True,0.0017813063990003,0.0172208930732704,state_ext=neutral + state_vol=high_vol,0.0078978214150034,0.0111043780572672,rolling
GD,1d,state_ext=neutral + state_slope=uptrend + state_vol=high_vol,bear,GD,ok,631,15,0.0291980237820723,0.8666666666666667,2.649663255407117,0.0080572034333288,True,0.0052849722052791,0.0239130515767931,state_ext=neutral + state_slope=uptrend,0.018208032583819,0.0109899911982532,rolling
GD,1d,state_ext=neutral + state_slope=uptrend + state_vol=high_vol,neutral,GD,ok,1822,36,0.0126229916313001,0.7222222222222222,3.497240660046759,0.0004700975394063,True,0.0023367946737458,0.0102861969575543,state_slope=uptrend + state_vol=high_vol,0.0090476180582605,0.0035753735730396,rolling
GD,1d,state_ext=neutral + state_slope=uptrend + state_vol=high_vol,regime_warmup,GD,ok,199,0,,,,,False,0.0044935729151323,,state_ext=neutral,0.0062947516140309,,rolling
GE,1d,cross_TLT_state_vol=high_vol + state_ext=stretched_up,all,TLT,ok,5022,723,0.0109791115823601,0.5933609958506224,3.621183973698621,0.0002932578762302,True,0.0022509266727654,0.0087281849095947,state_ext=stretched_up,0.0051524584526824,0.0058266531296776,rolling
GE,1d,cross_TLT_state_vol=high_vol + state_ext=stretched_up,bull,TLT,ok,1669,206,0.0005735129902557,0.5776699029126213,0.1185542507967536,0.9056285122127838,False,-0.0010077150014529,0.0015812279917086,state_ext=stretched_up,-0.0005102785924957,0.0010837915827514,rolling
GE,1d,cross_TLT_state_vol=high_vol + state_ext=stretched_up,bear,TLT,ok,1118,195,0.012065527920248,0.5948717948717949,2.2777267702329675,0.0227428617272829,True,0.0035923666837067,0.0084731612365413,state_ext=stretched_up,0.007316353475681,0.004749174444567,rolling
GE,1d,cross_TLT_state_vol=high_vol + state_ext=stretched_up,neutral,TLT,ok,2036,322,0.0169781865018798,0.6024844720496895,4.185280272590704,2.84814459541316e-05,True,0.0039943384570742,0.0129838480448055,cross_TLT_state_vol=high_vol,0.0093658331159482,0.0076123533859316,rolling
GE,1d,cross_TLT_state_vol=high_vol + state_ext=stretched_up,regime_warmup,TLT,ok,199,0,,,,,False,0.0042074926485697,,state_ext=stretched_up,-0.0001018560077493,,rolling
GILD,1d,cross_TLT_state_slope=uptrend + state_ext=neutral,all,TLT,ok,5022,492,0.0094097016896155,0.5955284552845529,3.5027351739036927,0.0004605070637968,True,0.0030071518043426,0.0064025498852728,cross_TLT_state_slope=uptrend,0.006326569887157,0.0030831318024584,rolling
GILD,1d,cross_TLT_state_slope=uptrend + state_ext=neutral,bull,TLT,ok,1669,241,0.0103331336465565,0.6265560165975104,2.763406667226492,0.0057201448891575,True,0.005470606915109,0.0048625267314474,state_ext=neutral,0.0082152247677664,0.00211790887879,rolling
GILD,1d,cross_TLT_state_slope=uptrend + state_ext=neutral,bear,TLT,ok,1118,17,0.0139225294003475,0.5294117647058824,1.3556259696178994,0.1752182046806134,False,0.0020675555420648,0.0118549738582827,cross_TLT_state_slope=uptrend,-0.0004409515130647,0.0143634809134122,rolling
GILD,1d,cross_TLT_state_slope=uptrend + state_ext=neutral,neutral,TLT,ok,2036,234,0.0081307906951487,0.5683760683760684,2.278965399616016,0.0226691221850507,True,0.0010642513729793,0.0070665393221694,cross_TLT_state_slope=uptrend,0.0062286462177721,0.0019021444773766,rolling
GILD,1d,cross_TLT_state_slope=uptrend + state_ext=neutral,regime_warmup,TLT,ok,199,0,,,,,False,0.0075031684858159,,state_ext=neutral,0.0035960664381697,,rolling
GOLD,1d,cross_USO_state_slope=downtrend + cross_TLT_state_slope=uptrend + state_ext=stretched_down,all,USO,ok,3108,125,0.0301309096365866,0.728,5.054235138985816,4.32118966831041e-07,True,0.0052345679457198,0.0248963416908668,cross_USO_state_slope=downtrend + state_ext=stretched_down,0.0143862372976756,0.0157446723389109,rolling
GOLD,1d,cross_USO_state_slope=downtrend + cross_TLT_state_slope=uptrend + state_ext=stretched_down,bull,USO,ok,894,2,0.0412491349586815,1.0,30.05437919021741,0.0,False,0.0066329077975619,0.0346162271611195,cross_USO_state_slope=downtrend + state_ext=stretched_down,0.0115554257506168,0.0296937092080646,rolling
GOLD,1d,cross_USO_state_slope=downtrend + cross_TLT_state_slope=uptrend + state_ext=stretched_down,bear,USO,ok,840,59,0.033600536479262,0.7796610169491526,4.157822531817232,3.212954662457079e-05,True,0.0088885134352948,0.0247120230439672,cross_TLT_state_slope=uptrend + state_ext=stretched_down,0.0262326762246548,0.0073678602546072,rolling
GOLD,1d,cross_USO_state_slope=downtrend + cross_TLT_state_slope=uptrend + state_ext=stretched_down,neutral,USO,ok,1374,64,0.0265849028496796,0.671875,2.9499864629350467,0.0031778785300382,True,0.0020908779611565,0.0244940248885231,cross_USO_state_slope=downtrend + cross_TLT_state_slope=uptrend,0.0144531153229264,0.0121317875267532,rolling
GOOG,1d,state_slope=flat + state_vol=low_vol,all,GOOG,ok,5022,795,0.0059238279436263,0.620125786163522,3.0093633385104974,0.0026179582672061,True,0.0041931975834632,0.0017306303601631,state_vol=low_vol,0.0044941066168818,0.0014297213267444,rolling
GOOG,1d,state_slope=flat + state_vol=low_vol,bull,GOOG,ok,2420,592,0.0076457503898182,0.6469594594594594,3.6937898813315,0.0002209363841645,True,0.0042662944170788,0.0033794559727393,state_slope=flat,0.0062056057926835,0.0014401445971347,rolling
GOOG,1d,state_slope=flat + state_vol=low_vol,bear,GOOG,ok,680,56,0.0007831567818077,0.4642857142857143,0.1479057567233905,0.8824171449710343,False,0.0048702367479453,-0.0040870799661376,state_vol=low_vol,0.0086908255093591,-0.0079076687275513,rolling
GOOG,1d,state_slope=flat + state_vol=low_vol,neutral,GOOG,ok,1723,147,0.0009476340450972,0.5714285714285714,0.2033039261820118,0.8388974869614618,False,0.0035273729007148,-0.0025797388556176,state_vol=low_vol,0.0075375515879421,-0.0065899175428449,rolling
GOOG,1d,state_slope=flat + state_vol=low_vol,regime_warmup,GOOG,ok,199,0,,,,,False,0.0067556848155111,,,,,rolling
